user_id,product_id,creator_id,event_type,event_time,signup_date,country,brand,category,price,category_creator,followers,type,order_id,price_override,unnamed:_15,followers_raw,followers_clean,price_raw,is_view,is_click,is_add,is_purchase
75,65,16.0,add_to_cart,2023-09-27 02:37:00,2023-01-12 15:41:00,USA,Sony,Health,64.92,Books,24206,event,,,,24206,24206,64.92,False,False,True,False
131,65,45.0,purchase,2023-09-16 01:31:00,2023-01-13 11:11:00,China,Sony,Health,64.92,Beauty,37517,event,,,,37517,37517,64.92,False,False,False,True
181,71,39.0,view,2023-01-19 05:53:00,2023-08-20 14:56:00,,Loreal,Beauty,255.45,Beauty,30219,event,,,,30219,30219,255.45,True,False,False,False
70,3,46.0,add_to_cart,2023-12-26 19:27:00,2023-04-24 20:37:00,India,Apple,Electronics,171.38,Toys,10099,event,,,,10099,10099,171.38,False,False,True,False
107,50,14.0,click,2023-05-29 04:36:00,2023-01-28 17:31:00,Japan,Loreal,Food,482.54,Automotive,32029,event,,,,32029,32029,482.54,False,True,False,False
124,61,26.0,purchase,2023-05-31 12:16:00,2023-06-05 22:32:00,China,Samsung,Home,55.44,Fashion,35970,event,,,,35970,35970,55.44,False,False,False,True
121,6,16.0,add_to_cart,2023-11-06 18:40:00,2023-05-08 07:08:00,USA,Nike,Home,86.7,Books,24206,event,,,,24206,24206,86.7,False,False,True,False
63,82,36.0,purchase,2023-03-11 01:43:00,2023-06-28 10:09:00,,Toyota,Toys,482.91,Fashion,46830,event,,,,46830,46830,482.91,False,False,False,True
117,50,21.0,add_to_cart,2023-09-24 02:02:00,2023-04-15 20:05:00,USA,Loreal,Food,482.54,Sports,44540,event,,,,44540,44540,482.54,False,False,True,False
142,48,50.0,view,2023-02-05 10:08:00,2023-03-05 05:00:00,France,Gucci,Beauty,61.69,Books,67768,event,,,,67768,67768,61.69,True,False,False,False
38,33,19.0,view,2023-03-08 10:10:00,2023-04-12 14:27:00,Australia,Gucci,Home,327.62,Health,24509,event,,,,24509,24509,327.62,True,False,False,False
99,96,25.0,click,2023-01-21 21:28:00,2023-05-18 23:21:00,India,Apple,Automotive,307.11,Sports,33527,event,,,,33527,33527,307.11,False,True,False,False
49,3,30.0,add_to_cart,2023-06-01 00:50:00,2023-10-24 12:16:00,Australia,Apple,Electronics,171.38,Sports,51140,event,,,,51140,51140,171.38,False,False,True,False
154,46,35.0,view,2023-10-16 19:30:00,2023-06-04 18:44:00,Australia,H&M,Health,0.0,Health,52,event,,,,52,52,,True,False,False,False
131,9,42.0,click,2023-08-04 14:40:00,2023-01-13 11:11:00,China,Lego,Fashion,313.02,Books,26313,event,,,,26313,26313,313.02,False,True,False,False
277,45,23.0,add_to_cart,2023-03-20 20:54:00,,,Sony,Toys,88.06,Electronics,88806,event,,,,88806,88806,88.06,False,False,True,False
35,31,20.0,click,2023-08-30 00:03:00,2023-08-17 20:21:00,USA,Sony,Fashion,326.82,Food,97542,event,,,,97542,97542,326.82,False,True,False,False
18,94,17.0,view,2023-04-12 10:16:00,2023-01-13 08:14:00,,Zara,Health,125.71,Home,55040,event,,,,55040,55040,125.71,True,False,False,False
71,85,24.0,click,2023-10-31 06:44:00,2023-11-19 02:36:00,Germany,Nestle,Fashion,271.4,Toys,97345,event,,,,97345,97345,271.4,False,True,False,False
198,81,33.0,add_to_cart,2023-01-12 03:55:00,2023-10-19 14:41:00,France,Toyota,Home,368.23,Health,30154,event,,,,30154,30154,368.23,False,False,True,False
107,14,32.0,purchase,2023-04-12 22:05:00,2023-01-28 17:31:00,Japan,Lego,Electronics,323.16,Food,62694,event,,,,62694,62694,323.16,False,False,False,True
88,99,30.0,view,2023-06-22 01:39:00,2023-01-04 09:46:00,China,Loreal,Home,426.22,Sports,51140,event,,,,51140,51140,426.22,True,False,False,False
130,75,7.0,add_to_cart,2023-11-19 08:00:00,2023-11-16 03:45:00,UK,Nike,Toys,57.24,Sports,14473,event,,,,14473,14473,57.24,False,False,True,False
69,95,47.0,add_to_cart,2023-03-29 14:15:00,2023-03-08 09:23:00,USA,Gucci,Health,235.03,Beauty,37585,event,,,,37585,37585,235.03,False,False,True,False
1,97,31.0,click,2023-12-20 23:40:00,2023-06-09 07:53:00,Brazil,Sony,Home,192.6,Beauty,6075,event,,,,6075,6075,192.6,False,True,False,False
73,43,49.0,view,2023-04-09 03:20:00,2023-08-29 05:01:00,,Toyota,Automotive,351.24,Sports,85080,event,,,,85080,85080,351.24,True,False,False,False
186,18,21.0,purchase,2023-01-10 15:37:00,2023-01-07 18:32:00,Japan,Lego,Home,192.66,Sports,44540,event,,,,44540,44540,192.66,False,False,False,True
77,6,14.0,purchase,2023-03-10 13:26:00,2023-08-13 05:18:00,Germany,Nike,Home,86.7,Automotive,32029,event,,,,32029,32029,86.7,False,False,False,True
151,46,24.0,click,2023-09-09 12:22:00,2023-02-25 11:39:00,Canada,H&M,Health,0.0,Toys,97345,event,,,,97345,97345,,False,True,False,False
149,70,21.0,view,2023-05-23 19:35:00,2023-07-09 15:48:00,India,Toyota,Toys,188.43,Sports,44540,event,,,,44540,44540,188.43,True,False,False,False
169,44,27.0,purchase,2023-10-21 06:06:00,2023-11-07 15:54:00,Canada,IKEA,Health,0.0,Fashion,21866,event,,,,21866,21866,,False,False,False,True
126,83,3.0,view,2023-08-17 12:08:00,2023-10-26 09:12:00,Japan,Sony,Toys,138.69,Health,28535,event,,,,28535,28535,138.69,True,False,False,False
39,23,37.0,click,2023-01-08 06:49:00,2023-03-01 12:34:00,UK,Nike,Beauty,377.24,Electronics,41001,event,,,,41001,41001,377.24,False,True,False,False
115,100,15.0,view,2023-10-14 18:51:00,2023-06-29 12:34:00,Japan,Pfizer,Sports,95.01,Home,22299,event,,,,22299,22299,95.01,True,False,False,False
138,88,48.0,view,2023-08-23 07:58:00,2023-12-21 15:02:00,Australia,Sony,Food,366.86,Fashion,47025,event,,,,47025,47025,366.86,True,False,False,False
124,60,10.0,view,2023-03-18 07:13:00,2023-06-05 22:32:00,China,Apple,Sports,315.48,Health,54264,event,,,,54264,54264,315.48,True,False,False,False
89,90,2.0,click,2023-10-29 10:12:00,2023-03-12 12:12:00,Germany,Pfizer,Books,426.6,Fashion,52,event,,,,52,52,426.6,False,True,False,False
86,62,17.0,click,2023-09-10 12:41:00,2023-01-31 23:42:00,Germany,Lego,Sports,387.38,Home,55040,event,,,,55040,55040,387.38,False,True,False,False
142,81,36.0,click,2023-03-17 03:31:00,2023-03-05 05:00:00,France,Toyota,Home,368.23,Fashion,46830,event,,,,46830,46830,368.23,False,True,False,False
196,24,38.0,purchase,2023-04-25 05:56:00,2023-10-12 14:49:00,Germany,Gucci,Fashion,416.8,Electronics,30831,event,,,,30831,30831,416.8,False,False,False,True
140,18,38.0,add_to_cart,2023-06-24 07:15:00,2023-07-12 08:20:00,,Lego,Home,192.66,Electronics,30831,event,,,,30831,30831,192.66,False,False,True,False
97,9,47.0,view,2023-10-03 21:43:00,2023-05-03 04:02:00,India,Lego,Fashion,313.02,Beauty,37585,event,,,,37585,37585,313.02,True,False,False,False
117,92,27.0,add_to_cart,2023-09-23 02:50:00,2023-04-15 20:05:00,USA,Zara,Toys,47.9,Fashion,21866,event,,,,21866,21866,47.9,False,False,True,False
83,100,19.0,view,2023-01-29 22:06:00,2023-03-30 12:09:00,Canada,Pfizer,Sports,95.01,Health,24509,event,,,,24509,24509,95.01,True,False,False,False
49,59,10.0,view,2023-03-14 14:44:00,2023-10-24 12:16:00,Australia,Pfizer,Electronics,346.85,Health,54264,event,,,,54264,54264,346.85,True,False,False,False
179,5,13.0,view,2023-09-03 11:53:00,2023-09-22 06:32:00,Germany,Loreal,Sports,205.14,Sports,21257,event,,,,21257,21257,205.14,True,False,False,False
62,38,22.0,click,2023-10-13 11:26:00,2023-11-10 09:35:00,India,Lego,Health,80.43,Fashion,52,event,,,,52,52,80.43,False,True,False,False
147,26,15.0,purchase,2023-07-19 13:23:00,2023-10-12 13:50:00,India,Nike,Toys,45.54,Home,22299,event,,,,22299,22299,45.54,False,False,False,True
99,6,25.0,click,2023-02-16 08:27:00,2023-05-18 23:21:00,India,Nike,Home,86.7,Sports,33527,event,,,,33527,33527,86.7,False,True,False,False
60,26,37.0,view,2023-05-27 11:44:00,2023-10-11 10:58:00,USA,Nike,Toys,45.54,Electronics,41001,event,,,,41001,41001,45.54,True,False,False,False
199,6,16.0,add_to_cart,2023-01-16 18:44:00,2023-04-14 14:59:00,UK,Nike,Home,86.7,Books,24206,event,,,,24206,24206,86.7,False,False,True,False
106,41,32.0,view,2023-06-16 09:58:00,2023-09-09 16:07:00,Australia,AmazonBasics,Books,284.16,Food,62694,event,,,,62694,62694,284.16,True,False,False,False
12,40,36.0,view,2023-04-19 09:30:00,2023-10-15 15:31:00,USA,Sony,Automotive,336.38,Fashion,46830,event,,,,46830,46830,336.38,True,False,False,False
82,66,42.0,purchase,2023-05-08 03:52:00,2023-09-14 19:25:00,UK,Gucci,Electronics,492.0,Books,26313,event,,,,26313,26313,492.0,False,False,False,True
191,51,44.0,view,2023-04-13 14:53:00,2023-05-01 11:00:00,Canada,Pfizer,Sports,58.51,Health,52,event,,,,52,52,58.51,True,False,False,False
122,70,22.0,click,2023-02-20 12:18:00,2023-03-27 06:57:00,Germany,Toyota,Toys,188.43,Fashion,52,event,,,,52,52,188.43,False,True,False,False
181,61,17.0,purchase,2023-04-03 11:57:00,2023-08-20 14:56:00,,Samsung,Home,55.44,Home,55040,event,,,,55040,55040,55.44,False,False,False,True
98,33,49.0,purchase,2023-08-15 19:08:00,2023-05-24 18:20:00,USA,Gucci,Home,327.62,Sports,85080,event,,,,85080,85080,327.62,False,False,False,True
99,5,32.0,purchase,2023-11-25 13:25:00,2023-05-18 23:21:00,India,Loreal,Sports,205.14,Food,62694,event,,,,62694,62694,205.14,False,False,False,True
170,97,47.0,view,2023-10-04 00:55:00,2023-05-02 07:20:00,India,Sony,Home,192.6,Beauty,37585,event,,,,37585,37585,192.6,True,False,False,False
167,83,42.0,purchase,2023-03-01 04:36:00,2023-02-23 17:20:00,Germany,Sony,Toys,138.69,Books,26313,event,,,,26313,26313,138.69,False,False,False,True
39,25,48.0,purchase,2023-09-05 09:04:00,2023-03-01 12:34:00,UK,Lego,Electronics,129.87,Fashion,47025,event,,,,47025,47025,129.87,False,False,False,True
127,37,32.0,click,2023-01-07 02:31:00,2023-10-29 08:50:00,Germany,IKEA,Food,15.09,Food,62694,event,,,,62694,62694,15.09,False,True,False,False
10,46,30.0,add_to_cart,2023-03-10 14:47:00,2023-09-02 19:19:00,UK,H&M,Health,0.0,Sports,51140,event,,,,51140,51140,,False,False,True,False
33,100,11.0,click,2023-12-31 02:04:00,2023-03-27 14:39:00,Canada,Pfizer,Sports,95.01,Beauty,82351,event,,,,82351,82351,95.01,False,True,False,False
129,7,47.0,click,2023-02-03 02:53:00,2023-03-30 22:52:00,India,Adidas,Home,236.36,Beauty,37585,event,,,,37585,37585,236.36,False,True,False,False
152,84,23.0,add_to_cart,2023-01-16 12:16:00,2023-04-13 20:51:00,Japan,IKEA,Automotive,405.06,Electronics,88806,event,,,,88806,88806,405.06,False,False,True,False
85,43,11.0,add_to_cart,2023-01-03 16:37:00,2023-04-23 09:17:00,Japan,Toyota,Automotive,351.24,Beauty,82351,event,,,,82351,82351,351.24,False,False,True,False
26,35,9.0,purchase,2023-12-27 15:26:00,2023-06-08 23:10:00,India,Sony,Food,475.06,Electronics,74385,event,,,,74385,74385,475.06,False,False,False,True
113,16,47.0,click,2023-06-05 07:07:00,2023-06-04 01:48:00,,Pfizer,Toys,233.54,Beauty,37585,event,,,,37585,37585,233.54,False,True,False,False
26,48,35.0,view,2023-08-20 19:19:00,2023-06-08 23:10:00,India,Gucci,Beauty,61.69,Health,52,event,,,,52,52,61.69,True,False,False,False
135,56,32.0,click,2023-01-20 18:00:00,2023-04-14 23:31:00,Japan,Lego,Home,201.34,Food,62694,event,,,,62694,62694,201.34,False,True,False,False
117,52,12.0,add_to_cart,2023-10-28 11:02:00,2023-04-15 20:05:00,USA,Loreal,Home,17.71,Sports,99235,event,,,,99235,99235,17.71,False,False,True,False
4,96,35.0,purchase,2023-12-29 02:25:00,2023-10-15 23:45:00,China,Apple,Automotive,307.11,Health,52,event,,,,52,52,307.11,False,False,False,True
185,57,42.0,purchase,2023-08-31 20:50:00,2023-08-20 10:04:00,France,Gucci,Sports,358.93,Books,26313,event,,,,26313,26313,358.93,False,False,False,True
37,50,4.0,purchase,2023-08-28 01:53:00,2023-11-11 08:26:00,USA,Loreal,Food,482.54,Sports,90399,event,,,,90399,90399,482.54,False,False,False,True
262,44,34.0,view,2023-11-24 10:38:00,,,IKEA,Health,0.0,Toys,27158,event,,,,27158,27158,,True,False,False,False
168,24,3.0,view,2023-09-15 01:15:00,2023-07-17 21:07:00,Canada,Gucci,Fashion,416.8,Health,28535,event,,,,28535,28535,416.8,True,False,False,False
40,64,5.0,add_to_cart,2023-04-27 22:57:00,2023-10-22 16:35:00,UK,Lego,Books,302.2,Electronics,33706,event,,,,33706,33706,302.2,False,False,True,False
20,89,43.0,purchase,2023-10-07 12:15:00,2023-06-02 09:18:00,Australia,Samsung,Fashion,137.86,Automotive,53227,event,,,,53227,53227,137.86,False,False,False,True
121,64,4.0,click,2023-03-11 18:28:00,2023-05-08 07:08:00,USA,Lego,Books,302.2,Sports,90399,event,,,,90399,90399,302.2,False,True,False,False
68,48,49.0,purchase,2023-11-08 09:44:00,2023-01-31 14:28:00,India,Gucci,Beauty,61.69,Sports,85080,event,,,,85080,85080,61.69,False,False,False,True
87,67,1.0,click,2023-02-08 15:51:00,2023-11-29 04:08:00,Japan,AmazonBasics,Beauty,392.4,Health,6229,event,,,,6229,6229,392.4,False,True,False,False
160,35,27.0,click,2023-05-20 01:35:00,2023-08-16 00:44:00,USA,Sony,Food,475.06,Fashion,21866,event,,,,21866,21866,475.06,False,True,False,False
178,11,9.0,view,2023-01-29 07:17:00,2023-04-11 14:42:00,France,Gucci,Home,200.04,Electronics,74385,event,,,,74385,74385,200.04,True,False,False,False
102,94,41.0,purchase,2023-01-11 11:42:00,2023-04-14 16:24:00,USA,Zara,Health,125.71,Fashion,87511,event,,,,87511,87511,125.71,False,False,False,True
167,55,15.0,add_to_cart,2023-02-10 20:04:00,2023-02-23 17:20:00,Germany,IKEA,Food,479.3,Home,22299,event,,,,22299,22299,479.3,False,False,True,False
21,11,5.0,purchase,2023-04-05 10:39:00,2023-03-26 21:51:00,Australia,Gucci,Home,200.04,Electronics,33706,event,,,,33706,33706,200.04,False,False,False,True
85,56,46.0,purchase,2023-07-24 01:02:00,2023-04-23 09:17:00,Japan,Lego,Home,201.34,Toys,10099,event,,,,10099,10099,201.34,False,False,False,True
173,78,10.0,add_to_cart,2023-03-27 10:11:00,2023-01-12 10:03:00,China,Samsung,Food,415.21,Health,54264,event,,,,54264,54264,415.21,False,False,True,False
137,24,1.0,add_to_cart,2023-03-13 09:47:00,2023-03-23 22:30:00,China,Gucci,Fashion,416.8,Health,6229,event,,,,6229,6229,416.8,False,False,True,False
98,70,14.0,purchase,2023-07-22 04:24:00,2023-05-24 18:20:00,USA,Toyota,Toys,188.43,Automotive,32029,event,,,,32029,32029,188.43,False,False,False,True
82,38,33.0,add_to_cart,2023-01-27 11:27:00,2023-09-14 19:25:00,UK,Lego,Health,80.43,Health,30154,event,,,,30154,30154,80.43,False,False,True,False
161,42,30.0,click,2023-02-11 08:27:00,2023-06-16 09:17:00,Canada,IKEA,Food,112.89,Sports,51140,event,,,,51140,51140,112.89,False,True,False,False
184,14,24.0,view,2023-07-16 04:14:00,2023-05-29 04:56:00,UK,Lego,Electronics,323.16,Toys,97345,event,,,,97345,97345,323.16,True,False,False,False
195,11,4.0,add_to_cart,2023-03-03 21:26:00,2023-09-22 18:00:00,Australia,Gucci,Home,200.04,Sports,90399,event,,,,90399,90399,200.04,False,False,True,False
125,42,40.0,click,2023-11-06 12:45:00,2023-11-24 07:56:00,Japan,IKEA,Food,112.89,Health,4101,event,,,,4101,4101,112.89,False,True,False,False
139,85,41.0,view,2023-07-30 21:52:00,2023-09-08 06:30:00,Japan,Nestle,Fashion,271.4,Fashion,87511,event,,,,87511,87511,271.4,True,False,False,False
10,38,43.0,add_to_cart,2023-07-28 13:32:00,2023-09-02 19:19:00,UK,Lego,Health,80.43,Automotive,53227,event,,,,53227,53227,80.43,False,False,True,False
159,40,40.0,view,2023-06-06 16:07:00,2023-10-18 02:40:00,UK,Sony,Automotive,336.38,Health,4101,event,,,,4101,4101,336.38,True,False,False,False
18,58,31.0,purchase,2023-05-02 16:59:00,2023-01-13 08:14:00,,Loreal,Food,42.62,Beauty,6075,event,,,,6075,6075,42.62,False,False,False,True
61,78,43.0,add_to_cart,2023-05-16 16:40:00,2023-01-17 20:59:00,Brazil,Samsung,Food,415.21,Automotive,53227,event,,,,53227,53227,415.21,False,False,True,False
162,92,32.0,click,2023-03-27 21:42:00,2023-12-15 16:18:00,USA,Zara,Toys,47.9,Food,62694,event,,,,62694,62694,47.9,False,True,False,False
176,55,2.0,click,2023-10-12 01:51:00,2023-01-09 16:13:00,Australia,IKEA,Food,479.3,Fashion,52,event,,,,52,52,479.3,False,True,False,False
74,22,1.0,view,2023-03-24 20:36:00,2023-10-12 21:00:00,Brazil,Loreal,Home,192.67,Health,6229,event,,,,6229,6229,192.67,True,False,False,False
59,89,35.0,click,2023-09-15 14:43:00,2023-04-13 17:30:00,Germany,Samsung,Fashion,137.86,Health,52,event,,,,52,52,137.86,False,True,False,False
192,57,36.0,click,2023-09-05 21:22:00,2023-09-22 04:42:00,Canada,Gucci,Sports,358.93,Fashion,46830,event,,,,46830,46830,358.93,False,True,False,False
24,45,27.0,add_to_cart,2023-09-05 13:45:00,2023-08-22 19:13:00,Brazil,Sony,Toys,88.06,Fashion,21866,event,,,,21866,21866,88.06,False,False,True,False
112,58,1.0,view,2023-05-21 02:52:00,2023-11-10 03:57:00,Japan,Loreal,Food,42.62,Health,6229,event,,,,6229,6229,42.62,True,False,False,False
26,6,2.0,click,2023-04-25 00:18:00,2023-06-08 23:10:00,India,Nike,Home,86.7,Fashion,52,event,,,,52,52,86.7,False,True,False,False
299,94,34.0,purchase,2023-03-26 20:03:00,,,Zara,Health,125.71,Toys,27158,event,,,,27158,27158,125.71,False,False,False,True
163,46,47.0,add_to_cart,2023-10-20 07:15:00,2023-08-15 14:55:00,Germany,H&M,Health,0.0,Beauty,37585,event,,,,37585,37585,,False,False,True,False
181,79,18.0,click,2023-08-29 02:47:00,2023-08-20 14:56:00,,Lego,Toys,355.12,Sports,4248,event,,,,4248,4248,355.12,False,True,False,False
26,56,35.0,click,2023-07-26 00:36:00,2023-06-08 23:10:00,India,Lego,Home,201.34,Health,52,event,,,,52,52,201.34,False,True,False,False
114,36,19.0,click,2023-04-07 09:59:00,2023-05-03 11:01:00,USA,Samsung,Beauty,0.0,Health,24509,event,,,,24509,24509,,False,True,False,False
43,82,2.0,add_to_cart,2023-07-08 00:01:00,2023-09-29 03:07:00,UK,Toyota,Toys,482.91,Fashion,52,event,,,,52,52,482.91,False,False,True,False
178,8,33.0,add_to_cart,2023-11-16 21:19:00,2023-04-11 14:42:00,France,Toyota,Beauty,68.18,Health,30154,event,,,,30154,30154,68.18,False,False,True,False
77,10,45.0,view,2023-10-20 02:23:00,2023-08-13 05:18:00,Germany,IKEA,Fashion,18.35,Beauty,37517,event,,,,37517,37517,18.35,True,False,False,False
8,86,44.0,add_to_cart,2023-10-09 03:54:00,2023-02-24 04:35:00,France,Nestle,Automotive,244.33,Health,52,event,,,,52,52,244.33,False,False,True,False
12,82,28.0,click,2023-04-01 10:03:00,2023-10-15 15:31:00,USA,Toyota,Toys,482.91,Books,92917,event,,,,92917,92917,482.91,False,True,False,False
84,52,12.0,click,2023-02-14 13:17:00,2023-10-28 05:31:00,Canada,Loreal,Home,17.71,Sports,99235,event,,,,99235,99235,17.71,False,True,False,False
15,47,7.0,purchase,2023-09-17 18:57:00,2023-03-02 18:19:00,Canada,Adidas,Food,375.22,Sports,14473,event,,,,14473,14473,375.22,False,False,False,True
76,66,7.0,add_to_cart,2023-05-15 09:01:00,2023-05-21 10:40:00,Australia,Gucci,Electronics,492.0,Sports,14473,event,,,,14473,14473,492.0,False,False,True,False
92,96,34.0,click,2023-06-23 01:55:00,2023-04-18 22:54:00,China,Apple,Automotive,307.11,Toys,27158,event,,,,27158,27158,307.11,False,True,False,False
96,87,10.0,purchase,2023-04-04 08:12:00,2023-05-22 16:28:00,Japan,Nestle,Toys,220.61,Health,54264,event,,,,54264,54264,220.61,False,False,False,True
111,21,16.0,view,2023-12-18 06:31:00,2023-07-27 10:32:00,France,Samsung,Toys,381.81,Books,24206,event,,,,24206,24206,381.81,True,False,False,False
38,4,13.0,view,2023-07-09 10:20:00,2023-04-12 14:27:00,Australia,Toyota,Home,341.18,Sports,21257,event,,,,21257,21257,341.18,True,False,False,False
63,19,40.0,view,2023-08-27 08:06:00,2023-06-28 10:09:00,,AmazonBasics,Toys,109.77,Health,4101,event,,,,4101,4101,109.77,True,False,False,False
136,78,34.0,click,2023-12-23 18:02:00,2023-01-26 16:55:00,France,Samsung,Food,415.21,Toys,27158,event,,,,27158,27158,415.21,False,True,False,False
106,87,17.0,click,2023-08-30 05:22:00,2023-09-09 16:07:00,Australia,Nestle,Toys,220.61,Home,55040,event,,,,55040,55040,220.61,False,True,False,False
145,57,23.0,view,2023-05-04 16:38:00,2023-07-13 21:10:00,Canada,Gucci,Sports,358.93,Electronics,88806,event,,,,88806,88806,358.93,True,False,False,False
175,5,18.0,purchase,2023-01-16 11:40:00,2023-01-03 08:35:00,Canada,Loreal,Sports,205.14,Sports,4248,event,,,,4248,4248,205.14,False,False,False,True
47,17,26.0,view,2023-09-23 01:50:00,2023-02-03 09:10:00,China,Adidas,Automotive,29.89,Fashion,35970,event,,,,35970,35970,29.89,True,False,False,False
44,9,6.0,add_to_cart,2023-10-12 22:57:00,2023-06-14 03:03:00,France,Lego,Fashion,313.02,Beauty,88416,event,,,,88416,88416,313.02,False,False,True,False
45,31,24.0,click,2023-05-05 15:20:00,2023-05-13 03:21:00,Australia,Sony,Fashion,326.82,Toys,97345,event,,,,97345,97345,326.82,False,True,False,False
21,100,26.0,click,2023-05-29 02:39:00,2023-03-26 21:51:00,Australia,Pfizer,Sports,95.01,Fashion,35970,event,,,,35970,35970,95.01,False,True,False,False
157,83,30.0,add_to_cart,2023-12-22 17:06:00,2023-07-29 07:37:00,,Sony,Toys,138.69,Sports,51140,event,,,,51140,51140,138.69,False,False,True,False
98,47,37.0,click,2023-06-11 05:10:00,2023-05-24 18:20:00,USA,Adidas,Food,375.22,Electronics,41001,event,,,,41001,41001,375.22,False,True,False,False
159,47,16.0,add_to_cart,2023-02-14 00:43:00,2023-10-18 02:40:00,UK,Adidas,Food,375.22,Books,24206,event,,,,24206,24206,375.22,False,False,True,False
175,50,45.0,view,2023-05-30 20:37:00,2023-01-03 08:35:00,Canada,Loreal,Food,482.54,Beauty,37517,event,,,,37517,37517,482.54,True,False,False,False
62,73,15.0,view,2023-10-04 15:35:00,2023-11-10 09:35:00,India,Pfizer,Electronics,425.54,Home,22299,event,,,,22299,22299,425.54,True,False,False,False
128,5,20.0,click,2023-07-29 19:22:00,2023-01-22 17:22:00,China,Loreal,Sports,205.14,Food,97542,event,,,,97542,97542,205.14,False,True,False,False
150,78,44.0,click,2023-09-10 03:56:00,2023-06-28 04:48:00,India,Samsung,Food,415.21,Health,52,event,,,,52,52,415.21,False,True,False,False
37,20,6.0,view,2023-04-20 20:09:00,2023-11-11 08:26:00,USA,Toyota,Food,166.79,Beauty,88416,event,,,,88416,88416,166.79,True,False,False,False
60,87,42.0,add_to_cart,2023-10-01 14:16:00,2023-10-11 10:58:00,USA,Nestle,Toys,220.61,Books,26313,event,,,,26313,26313,220.61,False,False,True,False
119,58,42.0,view,2023-12-20 22:15:00,2023-06-09 13:13:00,Australia,Loreal,Food,42.62,Books,26313,event,,,,26313,26313,42.62,True,False,False,False
164,48,49.0,add_to_cart,2023-07-20 17:33:00,2023-05-06 02:40:00,China,Gucci,Beauty,61.69,Sports,85080,event,,,,85080,85080,61.69,False,False,True,False
66,48,3.0,purchase,2023-11-16 06:36:00,2023-12-25 04:24:00,Canada,Gucci,Beauty,61.69,Health,28535,event,,,,28535,28535,61.69,False,False,False,True
118,57,6.0,view,2023-10-27 05:31:00,2023-12-26 09:16:00,India,Gucci,Sports,358.93,Beauty,88416,event,,,,88416,88416,358.93,True,False,False,False
66,98,26.0,add_to_cart,2023-05-26 14:51:00,2023-12-25 04:24:00,Canada,Adidas,Food,19.21,Fashion,35970,event,,,,35970,35970,19.21,False,False,True,False
171,10,25.0,add_to_cart,2023-07-19 17:42:00,2023-10-21 12:24:00,Canada,IKEA,Fashion,18.35,Sports,33527,event,,,,33527,33527,18.35,False,False,True,False
3,74,25.0,add_to_cart,2023-08-11 18:47:00,2023-10-01 17:07:00,France,H&M,Toys,412.05,Sports,33527,event,,,,33527,33527,412.05,False,False,True,False
120,18,36.0,click,2023-07-17 13:45:00,2023-09-25 06:08:00,India,Lego,Home,192.66,Fashion,46830,event,,,,46830,46830,192.66,False,True,False,False
74,68,31.0,click,2023-06-23 00:53:00,2023-10-12 21:00:00,Brazil,Apple,Beauty,176.87,Beauty,6075,event,,,,6075,6075,176.87,False,True,False,False
174,47,4.0,purchase,2023-09-07 01:20:00,2023-12-02 14:00:00,Canada,Adidas,Food,375.22,Sports,90399,event,,,,90399,90399,375.22,False,False,False,True
140,51,41.0,purchase,2023-01-18 00:43:00,2023-07-12 08:20:00,,Pfizer,Sports,58.51,Fashion,87511,event,,,,87511,87511,58.51,False,False,False,True
41,41,1.0,add_to_cart,2023-04-26 02:57:00,2023-09-11 22:46:00,,AmazonBasics,Books,284.16,Health,6229,event,,,,6229,6229,284.16,False,False,True,False
19,84,45.0,click,2023-12-15 20:35:00,2023-12-01 13:43:00,UK,IKEA,Automotive,405.06,Beauty,37517,event,,,,37517,37517,405.06,False,True,False,False
114,36,11.0,add_to_cart,2023-11-09 00:40:00,2023-05-03 11:01:00,USA,Samsung,Beauty,0.0,Beauty,82351,event,,,,82351,82351,,False,False,True,False
89,32,6.0,click,2023-03-16 18:20:00,2023-03-12 12:12:00,Germany,Gucci,Health,391.71,Beauty,88416,event,,,,88416,88416,391.71,False,True,False,False
151,15,32.0,click,2023-05-05 09:31:00,2023-02-25 11:39:00,Canada,Toyota,Food,72.17,Food,62694,event,,,,62694,62694,72.17,False,True,False,False
77,4,28.0,purchase,2023-07-19 13:50:00,2023-08-13 05:18:00,Germany,Toyota,Home,341.18,Books,92917,event,,,,92917,92917,341.18,False,False,False,True
164,95,42.0,add_to_cart,2023-01-02 23:30:00,2023-05-06 02:40:00,China,Gucci,Health,235.03,Books,26313,event,,,,26313,26313,235.03,False,False,True,False
109,24,22.0,add_to_cart,2023-07-02 06:22:00,2023-04-09 14:25:00,China,Gucci,Fashion,416.8,Fashion,52,event,,,,52,52,416.8,False,False,True,False
177,64,37.0,click,2023-07-03 00:13:00,2023-04-03 03:08:00,Brazil,Lego,Books,302.2,Electronics,41001,event,,,,41001,41001,302.2,False,True,False,False
65,67,7.0,click,2023-10-28 07:51:00,2023-02-18 11:27:00,Germany,AmazonBasics,Beauty,392.4,Sports,14473,event,,,,14473,14473,392.4,False,True,False,False
117,50,34.0,view,2023-07-28 22:17:00,2023-04-15 20:05:00,USA,Loreal,Food,482.54,Toys,27158,event,,,,27158,27158,482.54,True,False,False,False
78,72,3.0,purchase,2023-07-27 01:50:00,2023-03-16 16:15:00,,Lego,Home,173.91,Health,28535,event,,,,28535,28535,173.91,False,False,False,True
